"","V1","V2","V3"
"717",1506023501,3078.0055145,0.0035
"718",1506023530,3083.080007,0.0034
"719",1506023560,3083.080007,0.0022
"720",1506023589,3084.62173616,0.0013
"721",1506023617,3084.62173616,0.0034
"722",1506023646,3086.15658266,0.0055
"723",1506023675,3086.15658266,0.0032
"724",1506023704,3083.09688866,0.0022
"725",1506023734,3083.09688866,0.0023
"726",1506023762,3079.54724366,0.0025
"727",1506023791,3071.7950505,0.001
"728",1506023820,3071.7950505,0.0055
"729",1506023850,3064.9149725,0.0036
"730",1506023878,3064.9149725,0.0051
"731",1506023908,3066.44744573,0.0055
"732",1506023937,3066.44744573,0.0048
"733",1506023967,3068.400321,0.0045
"734",1506023995,3068.400321,0.0017
"735",1506024028,3071.2350375,0.0024
"736",1506024053,3071.2350375,0.005
"737",1506024082,3071.2350375,0.0036
"738",1506024111,3071.2350375,0.0027
"739",1506024141,3067.5550585,0.0037
"740",1506024169,3067.5550585,0.0014
"741",1506024199,3067.5550585,0.0015
"742",1506024228,3067.5550585,0.0051
"743",1506024257,3067.5550585,0.0027
"744",1506024287,3067.5550585,0.0033
"745",1506024318,3067.5550585,0.0016
"746",1506024345,3067.5550585,0.0045
"747",1506024375,3067.5550585,0.0048
"748",1506024403,3067.5550585,0.0045
"749",1506024432,3058.8851625,0.0011
"750",1506024461,3058.8851625,0.0021
"751",1506024492,3054.1350565,0.0017
"752",1506024519,3054.1350565,0.0013
"753",1506024549,3054.1350565,0.0027
"754",1506024579,3054.1350565,0.0017
"755",1506024606,3050.0250005,0.0016
"756",1506024635,3050.0250005,0.0052
"757",1506024664,3050.0250005,0.0031
"758",1506024693,3050.0250005,0.0032
"759",1506024722,3050.0250005,0.0025
"760",1506024751,3036.0123958,0.0045
"761",1506024780,3036.0123958,0.0021
"762",1506024809,3025.0050005,0.0025
"763",1506024838,3025.0050005,0.0025
"764",1506024868,3025.0173068,0.0022
"765",1506024895,3025.0173068,0.0032
"766",1506024925,3026.52996305,0.0041
"767",1506024954,3026.52996305,0.0048
"768",1506024984,3029.47931109,0.0034
"769",1506025012,3029.47931109,0.0057
"770",1506025042,3033.990301,0.0034
"771",1506025070,3033.990301,0.0013
"772",1506025099,3037.0756095,0.0025
"773",1506025128,3037.0756095,0.0058
"774",1506025158,3038.5050005,0.003
"775",1506025186,3038.5050005,0.0017
"776",1506025217,3025.2750835,0.003
"777",1506025245,3025.2750835,0.0041
"778",1506025274,3025.29754654,0.0057
"779",1506025303,3025.29754654,0.0017
"780",1506025333,3032.430045,0.0018
"781",1506025361,3032.430045,0.0011
"782",1506025390,3034.60758072,0.0025
"783",1506025420,3034.60758072,0.0016
"784",1506025450,3039.33702418,0.0057
"785",1506025477,3039.33702418,0.0041
"786",1506025507,3044.68198741,0.0035
"787",1506025537,3044.68198741,0.0038
"788",1506025565,3047.84787079,0.0033
"789",1506025594,3047.84787079,0.0017
"790",1506025623,3045.39567604,0.0043
"791",1506025652,3053.01855325,0.0034
"792",1506025682,3051.3550855,0.0048
"793",1506025711,3051.3550855,0.0047
"794",1506025739,3051.3550855,0.0054
"795",1506025769,3035.1850655,0.0056
"796",1506025798,3035.1850655,0.0041
"797",1506025829,3034.81382865,0.0036
"798",1506025856,3034.81382865,0.0022
"799",1506025885,3037.800714,0.0042
"800",1506025914,3037.800714,0.004
"801",1506025945,3046.67681067,0.0033
"802",1506025972,3046.67681067,0.0028
"803",1506026002,3046.67681067,0.0011
"804",1506026030,3046.67681067,0.0032
"805",1506026060,3046.67681067,0.0056
"806",1506026088,3046.67681067,0.0023
"807",1506026118,3046.67681067,0.005
"808",1506026146,3046.67681067,0.0044
"809",1506026176,3046.67681067,0.0048
"810",1506026204,3046.67681067,0.0053
"811",1506026237,3056.01436566,0.0033
"812",1506026263,3056.01436566,0.0021
"813",1506026294,3066.72558648,0.0026
"814",1506026321,3066.72558648,0.0055
"815",1506026351,3071.38559046,0.0018
"816",1506026379,3071.38559046,0.0055
"817",1506026408,3071.38559046,0.0021
"818",1506026439,3071.38559046,0.0023
"819",1506026468,3068.10072398,0.0042
"820",1506026498,3068.10072398,0.0057
"821",1506026526,3068.10072398,0.0048
"822",1506026557,3068.10072398,0.0041
"823",1506026585,3065.63047698,0.0047
"824",1506026615,3065.63047698,0.0045
"825",1506026643,3065.63047698,0.0022
"826",1506026673,3065.63047698,0.0032
"827",1506026701,3065.63047698,0.0034
"828",1506026731,3065.63047698,0.0042
"829",1506026759,3065.63047698,0.0032
"830",1506026789,3065.63047698,0.004
"831",1506026818,3065.63047698,0.0035
"832",1506026849,3066.63057698,0.0057
"833",1506026876,3066.63057698,0.0057
"834",1506026906,3066.63057698,0.0058
"835",1506026934,3066.63057698,0.0031
"836",1506026964,3064.60537448,0.0043
"837",1506026991,3064.60537448,0.0025
"838",1506027022,3066.60057398,0.0012
"839",1506027050,3066.60057398,0.0041
"840",1506027080,3066.60057398,0.0022
"841",1506027108,3066.60057398,0.0023
"842",1506027137,3064.47036098,0.0048
"843",1506027166,3064.47036098,0.0031
"844",1506027196,3065.6750005,0.0031
"845",1506027224,3065.6750005,0.0021
"846",1506027254,3065.6750005,0.0047
"847",1506027282,3065.6750005,0.0022
"848",1506027312,3065.6750005,0.005
"849",1506027340,3065.6750005,0.0026
"850",1506027369,3064.31150187,0.0043
"851",1506027399,3064.31150187,0.0023
"852",1506027427,3065.270041,0.0016
"853",1506027457,3065.270041,0.0044
"854",1506027485,3065.270041,0.0052
"855",1506027514,3065.270041,0.0044
"856",1506027544,3065.270041,0.0044
"857",1506027573,3065.270041,0.0023
"858",1506027602,3065.270041,0.0015
"859",1506027634,3065.270041,0.003
"860",1506027662,3065.270041,0.0046
"861",1506027689,3065.270041,0.0012
"862",1506027718,3065.270041,0.0012
"863",1506027748,3063.75940208,0.0048
"864",1506027776,3063.75940208,0.0018
"865",1506027808,3063.75940208,0.005
"866",1506027834,3063.75940208,0.0015
"867",1506027864,3063.75940208,0.0015
"868",1506027892,3063.75940208,0.0038
"869",1506027922,3063.75940208,0.0055
"870",1506027950,3063.75940208,0.0042
"871",1506027980,3063.75940208,0.0048
"872",1506028009,3063.75940208,0.0023
"873",1506028039,3065.39751088,0.0018
"874",1506028067,3065.39751088,0.0021
"875",1506028097,3064.41446758,0.0022
"876",1506028125,3064.41446758,0.0015
"877",1506028157,3066.6850305,0.0052
"878",1506028184,3066.6850305,0.002
"879",1506028214,3068.38228979,0.0012
"880",1506028243,3068.38228979,0.0013
"881",1506028273,3069.89256875,0.0034
"882",1506028301,3069.89256875,0.001
"883",1506028336,3071.75867534,0.0032
"884",1506028365,3071.75867534,0.004
"885",1506028393,3072.1777193,0.0035
"886",1506028422,3072.1777193,0.005
"887",1506028452,3077.76259075,0.0012
"888",1506028482,3077.76259075,0.0034
"889",1506028511,3077.76259075,0.0015
"890",1506028534,3077.76259075,0.0013
"891",1506028563,3078.19730728,0.0046
"892",1506028592,3085.29801728,0.0024
"893",1506028620,3085.29801728,0.0041
"894",1506028650,3096.0210035,0.0011
"895",1506028678,3096.0210035,0.0033
"896",1506028709,3103.19507455,0.0032
"897",1506028737,3103.19507455,0.0038
"898",1506028768,3106.9152075,0.0017
"899",1506028795,3106.9152075,0.0036
"900",1506028827,3112.420758,0.0012
"901",1506028853,3112.420758,0.0038
"902",1506028883,3118.80277474,0.0045
"903",1506028911,3118.80277474,0.0035
"904",1506028943,3117.26058397,0.0052
"905",1506028969,3117.26058397,0.0035
"906",1506029000,3105.6850005,0.0051
"907",1506029027,3105.6850005,0.0032
"908",1506029058,3105.6850005,0.0054
"909",1506029085,3105.6850005,0.0037
"910",1506029114,3105.6850005,0.0058
"911",1506029143,3105.6850005,0.0054
"912",1506029172,3105.6850005,0.002
"913",1506029203,3105.6850005,0.0043
"914",1506029230,3105.6850005,0.0047
"915",1506029259,3105.6850005,0.0034
"916",1506029289,3105.6850005,0.0043
"917",1506029317,3105.6850005,0.0038
"918",1506029347,3105.6850005,0.0051
"919",1506029376,3105.6850005,0.0024
"920",1506029406,3105.6850005,0.0026
"921",1506029435,3105.6850005,0.001
"922",1506029465,3102.61208782,0.004
"923",1506029494,3102.61208782,0.004
"924",1506029524,3101.7753915,0.0054
"925",1506029553,3098.8350975,0.0013
"926",1506029583,3098.8350975,0.0036
"927",1506029612,3098.8350975,0.001
"928",1506029640,3098.8350975,0.0058
"929",1506029672,3092.710283,0.0023
"930",1506029698,3092.710283,0.0014
"931",1506029727,3088.13184383,0.0035
"932",1506029755,3088.13184383,0.005
"933",1506029788,3089.21236187,0.0043
"934",1506029814,3089.21236187,0.0031
"935",1506029843,3082.7850215,0.0056
"936",1506029873,3082.7850215,0.0038
"937",1506029901,3082.7850215,0.0027
"938",1506029931,3082.7850215,0.0034
"939",1506029962,3087.0057235,0.0052
"940",1506029988,3087.0057235,0.0031
"941",1506030021,3094.0050235,0.0048
"942",1506030047,3094.0050235,0.0043
"943",1506030079,3094.0050235,0.0026
"944",1506030105,3094.0050235,0.0052
"945",1506030134,3081.0050695,0.003
"946",1506030163,3081.0050695,0.0012
"947",1506030193,3081.0050695,0.0031
"948",1506030221,3081.0050695,0.0057
"949",1506030250,3083.84821125,0.0057
"950",1506030279,3083.84821125,0.0031
"951",1506030309,3089.530143,0.0041
"952",1506030337,3089.530143,0.0038
"953",1506030367,3089.530143,0.0028
"954",1506030395,3089.530143,0.0038
"955",1506030424,3089.530143,0.0031
"956",1506030453,3089.530143,0.0013
"957",1506030482,3090.480048,0.0027
"958",1506030512,3090.480048,0.0035
"959",1506030540,3090.480048,0.0053
"960",1506030573,3085.07634157,0.0038
"961",1506030598,3085.07634157,0.005
"962",1506030628,3080.93396036,0.0034
"963",1506030657,3080.93396036,0.003
"964",1506030686,3074.53531348,0.001
"965",1506030715,3074.53531348,0.0052
"966",1506030748,3076.07295223,0.0034
"967",1506030773,3076.07295223,0.0054
"968",1506030804,3076.07295223,0.0056
"969",1506030832,3076.07295223,0.0045
"970",1506030862,3076.07295223,0.0021
"971",1506030891,3076.07295223,0.0031
"972",1506030919,3076.07295223,0.0024
"973",1506030949,3076.07295223,0.0048
"974",1506030979,3074.32529248,0.0021
"975",1506031006,3074.32529248,0.0026
"976",1506031038,3074.669988,0.0058
"977",1506031065,3074.669988,0.0033
"978",1506031095,3074.669988,0.004
"979",1506031123,3074.669988,0.0038
"980",1506031152,3074.669988,0.0045
"981",1506031180,3074.669988,0.0054
"982",1506031209,3074.669988,0.0035
"983",1506031241,3074.669988,0.0058
"984",1506031271,3074.669988,0.0045
"985",1506031297,3074.669988,0.0055
"986",1506031325,3074.669988,0.0023
"987",1506031355,3074.669988,0.0042
"988",1506031384,3074.49498051,0.0038
"989",1506031413,3082.18574951,0.0017
"990",1506031442,3082.18574951,0.0048
"991",1506031471,3088.140179,0.0015
"992",1506031500,3088.140179,0.0058
"993",1506031530,3089.73002,0.0022
"994",1506031557,3089.73002,0.0021
"995",1506031587,3090.740121,0.0051
"996",1506031615,3090.740121,0.0058
"997",1506031647,3092.280039,0.0048
"998",1506031674,3092.280039,0.005
"999",1506031703,3092.280039,0.0055
"1000",1506031732,3092.280039,0.0056
"1001",1506031761,3092.780124,0.0026
"1002",1506031790,3092.780124,0.0037
"1003",1506031819,3092.780124,0.0036
"1004",1506031848,3092.780124,0.0043
"1005",1506031878,3092.780124,0.0024
"1006",1506031907,3092.780124,0.0036
"1007",1506031937,3093.7650255,0.0054
"1008",1506031966,3093.7650255,0.0053
"1009",1506031995,3093.7650255,0.002
"1010",1506032023,3093.7650255,0.0054
"1011",1506032052,3093.7650255,0.002
"1012",1506032081,3093.7650255,0.0017
"1013",1506032110,3091.6052415,0.0015
"1014",1506032139,3091.6052415,0.0054
"1015",1506032168,3090.26423242,0.0022
"1016",1506032197,3090.26423242,0.0031
"1017",1506032227,3089.91457239,0.0025
"1018",1506032256,3089.91457239,0.0016
"1019",1506032284,3089.91457239,0.0047
"1020",1506032312,3089.91457239,0.0031
"1021",1506032342,3089.91457239,0.0055
"1022",1506032371,3089.95426342,0.0033
"1023",1506032401,3089.95426342,0.0021
"1024",1506032430,3088.4849915,0.0037
"1025",1506032460,3088.4849915,0.0022
"1026",1506032489,3088.4849915,0.0036
"1027",1506032518,3088.4849915,0.0052
"1028",1506032547,3089.95426342,0.0051
"1029",1506032576,3089.95426342,0.0025
"1030",1506032608,3089.95426342,0.0058
"1031",1506032634,3089.95426342,0.0045
"1032",1506032664,3091.02415642,0.0055
"1033",1506032693,3091.02415642,0.0058
"1034",1506032722,3091.02415642,0.0056
"1035",1506032751,3091.02415642,0.0026
"1036",1506032782,3091.02415642,0.0052
"1037",1506032809,3091.02415642,0.0055
"1038",1506032839,3091.02415642,0.0052
"1039",1506032868,3091.02415642,0.005
"1040",1506032899,3091.02415642,0.0037
"1041",1506032926,3091.02415642,0.0023
"1042",1506032955,3091.02415642,0.0026
"1043",1506032984,3091.02415642,0.0057
"1044",1506033013,3091.02415642,0.0047
"1045",1506033041,3091.02415642,0.005
"1046",1506033071,3091.02415642,0.0023
"1047",1506033100,3091.02415642,0.004
"1048",1506033129,3091.1250415,0.0012
"1049",1506033158,3091.1250415,0.0018
"1050",1506033187,3091.1250415,0.0023
"1051",1506033216,3091.1250415,0.0053
"1052",1506033245,3091.1250415,0.0017
"1053",1506033275,3091.1250415,0.0047
"1054",1506033304,3091.65159384,0.0024
"1055",1506033332,3093.21253492,0.0021
"1056",1506033361,3093.21253492,0.0041
"1057",1506033391,3094.81077008,0.0051
"1058",1506033420,3094.81077008,0.0011
"1059",1506033450,3094.81077008,0.0052
"1060",1506033478,3094.81077008,0.0012
"1061",1506033507,3094.81077008,0.0046
"1062",1506033536,3094.81077008,0.0032
"1063",1506033566,3094.81077008,0.0022
"1064",1506033594,3094.81077008,0.0045
"1065",1506033624,3094.81077008,0.0014
"1066",1506033651,3094.81077008,0.0054
"1067",1506033681,3094.81077008,0.0038
"1068",1506033710,3094.81077008,0.0056
"1069",1506033739,3094.81077008,0.005
"1070",1506033768,3094.81077008,0.0051
"1071",1506033798,3094.81077008,0.0011
"1072",1506033826,3094.81077008,0.0038
"1073",1506033856,3094.79190784,0.0054
"1074",1506033884,3094.79190784,0.0014
"1075",1506033914,3094.79190784,0.0058
"1076",1506033947,3094.79190784,0.0057
"1077",1506033972,3097.0550765,0.0043
"1078",1506034000,3097.0550765,0.0011
"1079",1506034029,3097.91999,0.0013
"1080",1506034058,3097.91999,0.001
"1081",1506034087,3098.890087,0.0048
"1082",1506034116,3098.890087,0.0034
"1083",1506034146,3098.890087,0.004
"1084",1506034175,3098.890087,0.0044
"1085",1506034204,3099.779998,0.0022
"1086",1506034234,3099.779998,0.0034
"1087",1506034262,3099.779998,0.0021
"1088",1506034292,3098.25582544,0.0013
"1089",1506034320,3098.25582544,0.0032
"1090",1506034350,3098.83479333,0.0054
"1091",1506034377,3098.83479333,0.0034
"1092",1506034407,3093.1950725,0.0021
"1093",1506034436,3093.1950725,0.0046
"1094",1506034465,3093.1950725,0.0022
"1095",1506034494,3093.1950725,0.0041
"1096",1506034524,3093.1950725,0.0011
"1097",1506034552,3093.1950725,0.0022
"1098",1506034583,3085.6750005,0.0042
"1099",1506034609,3085.6750005,0.0055
"1100",1506034643,3072.490083,0.0055
"1101",1506034668,3072.490083,0.0013
"1102",1506034699,3066.47885856,0.0026
"1103",1506034726,3066.47885856,0.0022
"1104",1506034759,3064.06603486,0.0042
"1105",1506034785,3064.06603486,0.0052
"1106",1506034816,3064.06603486,0.0035
"1107",1506034842,3064.06603486,0.001
"1108",1506034872,3064.06603486,0.0035
"1109",1506034901,3064.06603486,0.0058
"1110",1506034932,3064.06603486,0.0011
"1111",1506034960,3064.06603486,0.0022
"1112",1506034990,3064.06603486,0.0031
"1113",1506035018,3064.06603486,0.0031
"1114",1506035048,3065.17736872,0.0046
"1115",1506035078,3065.17736872,0.0046
"1116",1506035106,3067.29215722,0.0012
"1117",1506035135,3067.29215722,0.0023
"1118",1506035164,3067.29215722,0.0023
"1119",1506035193,3067.29215722,0.0036
"1120",1506035222,3067.29215722,0.0034
"1121",1506035252,3067.29215722,0.0016
"1122",1506035281,3067.29215722,0.0041
"1123",1506035310,3067.29215722,0.0028
"1124",1506035339,3067.29215722,0.0042
"1125",1506035368,3067.29215722,0.0052
"1126",1506035397,3067.29215722,0.0046
"1127",1506035427,3067.29215722,0.0023
"1128",1506035455,3067.29215722,0.0032
"1129",1506035484,3062.110003,0.0054
"1130",1506035513,3062.110003,0.005
"1131",1506035544,3062.110003,0.0048
"1132",1506035572,3062.110003,0.0023
"1133",1506035601,3062.110003,0.0037
"1134",1506035630,3062.110003,0.0054
"1135",1506035661,3062.110003,0.0042
"1136",1506035688,3062.110003,0.0058
"1137",1506035720,3050.0050005,0.0054
"1138",1506035747,3050.0050005,0.003
"1139",1506035777,3050.0050005,0.0024
"1140",1506035805,3050.0050005,0.0011
"1141",1506035835,3050.0050005,0.0058
"1142",1506035863,3050.0050005,0.001
"1143",1506035894,3050.0223088,0.003
"1144",1506035922,3050.0223088,0.0026
"1145",1506035952,3050.0223088,0.0053
"1146",1506035980,3050.0223088,0.0044
"1147",1506036009,3048.4971513,0.0051
"1148",1506036038,3048.4971513,0.0054
"1149",1506036067,3045.18079627,0.0025
"1150",1506036096,3045.18079627,0.0056
"1151",1506036127,3043.35997837,0.0036
"1152",1506036157,3041.3431017,0.0053
"1153",1506036183,3041.3431017,0.0032
"1154",1506036212,3041.3431017,0.0015
"1155",1506036241,3041.3431017,0.0031
"1156",1506036271,3041.3431017,0.0025
"1157",1506036299,3041.3431017,0.0057
"1158",1506036328,3041.3431017,0.0041
"1159",1506036356,3041.3431017,0.0012
"1160",1506036386,3041.3431017,0.0043
"1161",1506036415,3041.3431017,0.0015
"1162",1506036444,3041.3431017,0.0026
"1163",1506036474,3041.3431017,0.0011
"1164",1506036503,3041.3431017,0.0034
"1165",1506036532,3041.3431017,0.0032
"1166",1506036561,3041.3431017,0.0038
"1167",1506036591,3041.3431017,0.0025
"1168",1506036621,3041.3431017,0.0011
"1169",1506036650,3041.3431017,0.0058
"1170",1506036680,3041.3431017,0.0021
"1171",1506036708,3041.3431017,0.0053
"1172",1506036738,3043.2133087,0.0022
"1173",1506036766,3043.2133087,0.0043
"1174",1506036795,3047.61853116,0.0047
"1175",1506036824,3047.61853116,0.0034
"1176",1506036854,3049.14324862,0.0024
"1177",1506036882,3049.14324862,0.005
"1178",1506036911,3049.14324862,0.0038
"1179",1506036940,3049.14324862,0.0027
"1180",1506036970,3051.72894216,0.0035
"1181",1506036998,3051.72894216,0.0028
"1182",1506037027,3055.620377,0.0021
"1183",1506037056,3055.620377,0.0023
"1184",1506037085,3057.4051985,0.0042
"1185",1506037114,3057.4051985,0.002
"1186",1506037143,3057.4051985,0.0014
"1187",1506037172,3057.4051985,0.0042
"1188",1506037201,3057.4051985,0.0034
"1189",1506037230,3057.4051985,0.0021
"1190",1506037259,3057.4051985,0.0056
"1191",1506037288,3058.2651125,0.0036
"1192",1506037317,3058.2651125,0.0016
"1193",1506037346,3058.2651125,0.0038
"1194",1506037375,3058.2651125,0.0016
"1195",1506037405,3058.2651125,0.0052
"1196",1506037433,3058.2651125,0.0021
"1197",1506037463,3058.2651125,0.0054
"1198",1506037490,3058.2651125,0.0051
"1199",1506037520,3058.2651125,0.004
"1200",1506037548,3058.2651125,0.0041
"1201",1506037578,3058.2651125,0.0031
"1202",1506037607,3058.2651125,0.0058
"1203",1506037636,3052.680083,0.0025
"1204",1506037664,3052.680083,0.0032
"1205",1506037694,3052.760075,0.0032
"1206",1506037723,3052.760075,0.0025
"1207",1506037753,3052.760075,0.0027
"1208",1506037781,3052.760075,0.0032
"1209",1506037811,3052.760075,0.0031
"1210",1506037840,3052.760075,0.0028
"1211",1506037870,3048.0551125,0.0042
"1212",1506037899,3048.0551125,0.004
"1213",1506037928,3048.0551125,0.0046
"1214",1506037957,3048.0551125,0.0051
"1215",1506037986,3049.0252095,0.0027
"1216",1506038016,3049.0252095,0.0058
"1217",1506038045,3049.57985496,0.0013
"1218",1506038074,3049.57985496,0.0014
"1219",1506038102,3051.12770016,0.0014
"1220",1506038131,3051.8681842,0.0047
"1221",1506038160,3051.8681842,0.0016
"1222",1506038190,3051.8681842,0.0017
